#Term,Database,ID,Input number,Background number,P-Value,Corrected P-Value,Input,Hyperlink,ORF
Neurotrophin signaling pathway,n/a,map04722,6,84,0.139292176931548,0.201889066159895,"Q9LMM5, Q9LQQ9, P0DH95, Q9XF67, Q9FJV0, O82480",,Q9LMM5; Q9LQQ9; P0DH95; Q9XF67; Q9FJV0; O82480
Glyoxylate and dicarboxylate metabolism,n/a,map00630,9,144,0.121718707835291,0.183089484895102,"Q84WV0, Q94C74, Q9FIK7, Q8VZF1, Q9M5K2, Q9T0P4, Q9SVM4, O49506, Q94JQ3",,Q84WV0; Q94C74; Q9FIK7; Q8VZF1; Q9M5K2; Q9T0P4; Q9SVM4; O49506; Q94JQ3
Methane metabolism,n/a,map00680,15,94,7.49075302441707E-06,5.95931018386958E-05,"O04499, Q9SK87, Q84WV0, Q9MAH0, Q9C9C4, Q94C74, Q9LF98, Q9SHP0, Q8VYN6, P25696, Q9SVM4, Q94JQ3, Q9M076, O49485, Q96255",,O04499; Q9SK87; Q84WV0; Q9MAH0; Q9C9C4; Q94C74; Q9LF98; Q9SHP0; Q8VYN6; P25696; Q9SVM4; Q94JQ3; Q9M076; O49485; Q96255
Carbon fixation pathways in prokaryotes,n/a,map00720,3,54,0.456686349622458,0.52739907472529,"Q9MAH0, Q9FIK7, P56765",,Q9MAH0; Q9FIK7; P56765
Circadian rhythm - plant,n/a,map04712,10,71,0.000586550315584449,0.00270948403844171,"Q6R0H1, Q9SQI2, Q93WK5, Q39057, Q6LA42, Q9LTJ6, Q94BT6, Q9LVG4, Q9LKL2, O82804",,Q6R0H1; Q9SQI2; Q93WK5; Q39057; Q6LA42; Q9LTJ6; Q94BT6; Q9LVG4; Q9LKL2; O82804
Epstein-Barr virus infection,n/a,map05169,16,154,0.00039336135341075,0.00190301843947363,"Q8H1D8, Q9C6Y3, Q9LQR8, Q9C968, Q9LT08, Q39071, Q9FHY0, Q9SEI3, Q9FMH5, Q8H0W2, Q9SIV2, Q9FNY0, Q9T0G2, Q6XJG8, O82480, O22446",,Q8H1D8; Q9C6Y3; Q9LQR8; Q9C968; Q9LT08; Q39071; Q9FHY0; Q9SEI3; Q9FMH5; Q8H0W2; Q9SIV2; Q9FNY0; Q9T0G2; Q6XJG8; O82480; O22446
Pyrimidine metabolism,n/a,map00240,17,98,6.83539311579737E-07,6.79741870959849E-06,"Q8H1D8, Q9C664, A0A178WJZ2, A0A178WKH3, Q8VYB2, P32746, A0A384K8P2, Q9LSD0, Q9LVW7, Q9STG6, Q1PEH3, Q42586, Q9SJ20, P39207, O04904, O65583, Q05763",,Q8H1D8; Q9C664; A0A178WJZ2; A0A178WKH3; Q8VYB2; P32746; A0A384K8P2; Q9LSD0; Q9LVW7; Q9STG6; Q1PEH3; Q42586; Q9SJ20; P39207; O04904; O65583; Q05763
Autophagy - other,n/a,map04136,1,71,0.522930691049973,0.589635235892568,Q8LDQ4,,Q8LDQ4
Autophagy - animal,n/a,map04140,9,145,0.123836376116171,0.185495492257696,"Q9LQQ9, Q9C820, Q9XF67, Q9FE78, Q8LDQ4, Q9FJV0, Q8RWC9, P92958, Q8H106",,Q9LQQ9; Q9C820; Q9XF67; Q9FE78; Q8LDQ4; Q9FJV0; Q8RWC9; P92958; Q8H106
Nitrogen metabolism,n/a,map00910,3,79,0.767413479394862,0.816445841377,"Q38946, P32962, Q9T0P4",,Q38946; P32962; Q9T0P4
Protein export,n/a,map03060,7,96,0.098110589462331,0.158214373997813,"D8WUA4, A0A384L4E5, Q39043, Q9FH46, Q42191, Q8H0W1, Q38885",,D8WUA4; A0A384L4E5; Q39043; Q9FH46; Q42191; Q8H0W1; Q38885
Parkinson disease,n/a,map05012,31,411,0.000398644582766029,0.00190286347506984,"P59271, B9DGT7, Q7DLR9, Q9XIF4, P0DH95, Q9LQR8, Q9FE78, Q8LB08, B9DHQ0, Q9LT08, Q39043, Q9FHY0, Q9SEI3, O82663, Q39256, Q9LW15, Q8LCH9, P42742, Q9ZPX5, Q9SIV2, O23715, P29515, B9DHA6, Q9T0G2, O24633, P29511, P29517, O49447, Q6XJG8, P93306, P60620",,P59271; B9DGT7; Q7DLR9; Q9XIF4; P0DH95; Q9LQR8; Q9FE78; Q8LB08; B9DHQ0; Q9LT08; Q39043; Q9FHY0; Q9SEI3; O82663; Q39256; Q9LW15; Q8LCH9; P42742; Q9ZPX5; Q9SIV2; O23715; P29515; B9DHA6; Q9T0G2; O24633; P29511; P29517; O49447; Q6XJG8; P93306; P60620
Prion diseases,n/a,map05020,5,20,0.00163807642143131,0.00630571353626246,"Q9LQQ9, Q9LNB6, Q39043, Q9FJV0, Q9STH1",,Q9LQQ9; Q9LNB6; Q39043; Q9FJV0; Q9STH1
Thyroid hormone synthesis,n/a,map04918,4,32,0.0377136482976447,0.0741839895085538,"Q38798, Q39043, P48641, O48646",,Q38798; Q39043; P48641; O48646
Antigen processing and presentation,n/a,map04612,12,78,8.16211970672664E-05,0.00048700647583469,"Q9S7C0, P22954, Q38798, Q39043, P27323, O03986, P51818, P55737, O65719, Q9LHA8, Q9SKY8, Q39119",,Q9S7C0; P22954; Q38798; Q39043; P27323; O03986; P51818; P55737; O65719; Q9LHA8; Q9SKY8; Q39119
Brassinosteroid biosynthesis,n/a,map00905,2,15,0.120296708344901,0.182483989777434,"Q94IA6, O64989",,Q94IA6; O64989
Glucosinolate biosynthesis,n/a,map00966,7,47,0.00287921957202939,0.00981676768368115,"Q9FZ80, Q9LPM9, Q9FLC8, Q9M401, Q9LYT7, Q9SIV0, Q94AR8",,Q9FZ80; Q9LPM9; Q9FLC8; Q9M401; Q9LYT7; Q9SIV0; Q94AR8
2-Oxocarboxylic acid metabolism,n/a,map01210,12,126,0.00384161288959371,0.0119591079519526,"Q9SA14, Q9LPM9, P93832, Q9FLC8, Q9LIR4, Q9M401, Q05758, Q9LYT7, Q9SIV0, Q9ZUR7, Q94AR8, B5X4Z4",,Q9SA14; Q9LPM9; P93832; Q9FLC8; Q9LIR4; Q9M401; Q05758; Q9LYT7; Q9SIV0; Q9ZUR7; Q94AR8; B5X4Z4
Toxoplasmosis,n/a,map05145,10,81,0.00145920120486371,0.00580437812601344,"Q9LQQ9, P22954, Q9XF67, Q06850, O65719, Q38870, Q9LHA8, Q9T0G2, O49717, Q9SZM3",,Q9LQQ9; P22954; Q9XF67; Q06850; O65719; Q38870; Q9LHA8; Q9T0G2; O49717; Q9SZM3
Drug metabolism - other enzymes,n/a,map00983,28,141,1.27898470371144E-11,3.27054659949069E-10,"Q9SRY5, P42760, Q9FUS8, Q9SHH6, Q9SHH7, Q9C664, Q9FUT1, Q8VYB2, Q9XIF8, Q9M9F1, Q8GYM1, Q9LZ06, Q9FUT0, Q9SR36, Q9LSD0, Q9LZG7, Q9STG6, Q42586, Q9LZI9, Q9SJ20, Q9ZW26, Q9ZW27, Q9ZW30, O80852, P46422, P39207, O65583, F4JLI5",,Q9SRY5; P42760; Q9FUS8; Q9SHH6; Q9SHH7; Q9C664; Q9FUT1; Q8VYB2; Q9XIF8; Q9M9F1; Q8GYM1; Q9LZ06; Q9FUT0; Q9SR36; Q9LSD0; Q9LZG7; Q9STG6; Q42586; Q9LZI9; Q9SJ20; Q9ZW26; Q9ZW27; Q9ZW30; O80852; P46422; P39207; O65583; F4JLI5
Amino sugar and nucleotide sugar metabolism,n/a,map00520,29,249,2.79019944325748E-07,2.85397543053193E-06,"Q9LPC1, Q9SRW9, Q9LNE3, P55230, Q9SA77, A0A1P8AME8, Q9LQ04, Q8LDN8, Q9C7W7, Q8L7S6, Q9C524, Q9SYM5, Q9LF33, Q9LFW1, P83291, Q9FLH8, Q9FLG1, Q9SRT9, Q9M884, Q9M9P3, Q9SG80, Q9LH76, A0A384L621, Q9SN95, Q9ZVI7, O24658, O80840, Q8S8T4, O81862",,Q9LPC1; Q9SRW9; Q9LNE3; P55230; Q9SA77; A0A1P8AME8; Q9LQ04; Q8LDN8; Q9C7W7; Q8L7S6; Q9C524; Q9SYM5; Q9LF33; Q9LFW1; P83291; Q9FLH8; Q9FLG1; Q9SRT9; Q9M884; Q9M9P3; Q9SG80; Q9LH76; A0A384L621; Q9SN95; Q9ZVI7; O24658; O80840; Q8S8T4; O81862
Zeatin biosynthesis,n/a,map00908,5,59,0.076479953810113,0.128846228065979,"Q9FI99, Q94ID2, Q94ID1, Q9SCP5, Q9FUJ2",,Q9FI99; Q94ID2; Q94ID1; Q9SCP5; Q9FUJ2
One carbon pool by folate,n/a,map00670,6,32,0.00205781341563734,0.00759481652369245,"Q84WV0, Q94C74, O64767, Q9SVM4, Q94JQ3, Q05763",,Q84WV0; Q94C74; O64767; Q9SVM4; Q94JQ3; Q05763
Alzheimer disease,n/a,map05010,31,426,0.000809081612913102,0.00353233191979135,"Q9LQQ9, B9DGT7, Q7DLR9, P0DH95, Q9LQR8, Q9SAJ6, Q9FE78, Q8LB08, B9DHQ0, Q9LT08, Q9FHY0, Q9SEI3, Q8LAS7, Q9FJV0, O82663, Q9LW15, Q8GUM5, P42742, Q9C566, Q9ZPX5, Q9SIV2, O23715, P29515, Q9T0G2, O24633, P29511, P29517, O49447, Q6XJG8, P93306, P60620",,Q9LQQ9; B9DGT7; Q7DLR9; P0DH95; Q9LQR8; Q9SAJ6; Q9FE78; Q8LB08; B9DHQ0; Q9LT08; Q9FHY0; Q9SEI3; Q8LAS7; Q9FJV0; O82663; Q9LW15; Q8GUM5; P42742; Q9C566; Q9ZPX5; Q9SIV2; O23715; P29515; Q9T0G2; O24633; P29511; P29517; O49447; Q6XJG8; P93306; P60620
Spinocerebellar ataxia,n/a,map05017,13,183,0.0302003577459986,0.0639747223258432,"P28148, A0A178WNA8, Q7DLR9, Q9LQR8, Q9LT08, Q9FHY0, Q9SEI3, P42742, Q9SIV2, O23715, Q9ZW07, O24633, Q6XJG8",,P28148; A0A178WNA8; Q7DLR9; Q9LQR8; Q9LT08; Q9FHY0; Q9SEI3; P42742; Q9SIV2; O23715; Q9ZW07; O24633; Q6XJG8
"Phenylalanine, tyrosine and tryptophan biosynthesis",n/a,map00400,9,85,0.00622600878549516,0.0181212288228233,"Q42565, Q02166, P14671, O22241, Q42529, P49572, P32069, Q67Y55, Q00218",,Q42565; Q02166; P14671; O22241; Q42529; P49572; P32069; Q67Y55; Q00218
Biosynthesis of amino acids,n/a,map01230,54,419,7.84230958462716E-14,3.11949647921836E-12,"O04499, Q42565, Q9SA14, Q9SA18, Q9C876, Q84WV0, Q9LPM9, Q9C9C4, Q9SAJ6, P93832, A0A384L5D5, Q9LFU1, Q94A94, Q9LYR4, Q02166, Q94C74, P14671, Q42538, A0A1I9LND0, Q9ZSS6, Q949X7, Q9LJA0, Q9LIR4, O22241, P49078, Q9M401, Q9LF98, A8MR07, Q42529, Q05758, Q43725, Q8LB01, P49572, Q9SHP0, Q8S895, Q8VYN6, P32069, O82782, P25696, Q9ZUR7, P54887, O80574, Q94AR8, Q9SVM4, O81852, Q9SZX3, Q9SZ30, Q94JQ3, Q9M076, Q00218, O49485, Q96255, B5X4Z4, Q6NPM8",,O04499; Q42565; Q9SA14; Q9SA18; Q9C876; Q84WV0; Q9LPM9; Q9C9C4; Q9SAJ6; P93832; A0A384L5D5; Q9LFU1; Q94A94; Q9LYR4; Q02166; Q94C74; P14671; Q42538; A0A1I9LND0; Q9ZSS6; Q949X7; Q9LJA0; Q9LIR4; O22241; P49078; Q9M401; Q9LF98; A8MR07; Q42529; Q05758; Q43725; Q8LB01; P49572; Q9SHP0; Q8S895; Q8VYN6; P32069; O82782; P25696; Q9ZUR7; P54887; O80574; Q94AR8; Q9SVM4; O81852; Q9SZX3; Q9SZ30; Q94JQ3; Q9M076; Q00218; O49485; Q96255; B5X4Z4; Q6NPM8
Longevity regulating pathway,n/a,map04211,4,65,0.311542484489885,0.383272197413673,"Q93ZH9, Q8RWC9, P92958, O23252",,Q93ZH9; Q8RWC9; P92958; O23252
Cysteine and methionine metabolism,n/a,map00270,29,201,4.26689824501977E-09,5.45553418470385E-08,"Q06402, Q9ZUB3, Q9SA18, Q9C876, F4HYF3, Q9LPM9, Q41931, Q9SGU9, Q0WPW4, Q9S7T9, Q3E9D5, Q8H185, P34881, Q42538, Q37001, Q9SR86, Q9LJA0, Q8LAX0, Q9M401, Q43725, Q9SHP0, Q8S895, Q9M0S8, O81852, Q9STR4, Q67Y55, O49485, Q96255, Q940M2",,Q06402; Q9ZUB3; Q9SA18; Q9C876; F4HYF3; Q9LPM9; Q41931; Q9SGU9; Q0WPW4; Q9S7T9; Q3E9D5; Q8H185; P34881; Q42538; Q37001; Q9SR86; Q9LJA0; Q8LAX0; Q9M401; Q43725; Q9SHP0; Q8S895; Q9M0S8; O81852; Q9STR4; Q67Y55; O49485; Q96255; Q940M2
"Valine, leucine and isoleucine biosynthesis",n/a,map00290,9,39,4.19662912507157E-05,0.000273162404868295,"Q9SA14, Q9LPM9, P93832, Q9ZSS6, Q9LIR4, Q9M401, Q05758, Q9LYT7, Q94AR8",,Q9SA14; Q9LPM9; P93832; Q9ZSS6; Q9LIR4; Q9M401; Q05758; Q9LYT7; Q94AR8
Pantothenate and CoA biosynthesis,n/a,map00770,5,47,0.0366299861427852,0.0728529724395395,"Q9LPM9, Q9LZM3, Q9LIR4, Q9M401, Q05758",,Q9LPM9; Q9LZM3; Q9LIR4; Q9M401; Q05758
Flavonoid biosynthesis,n/a,map00941,5,41,0.0229435486531608,0.049332074581571,"Q9SD85, Q9FI78, Q9FKW3, P92994, O22203",,Q9SD85; Q9FI78; Q9FKW3; P92994; O22203
"Stilbenoid, diarylheptanoid and gingerol biosynthesis",n/a,map00945,3,12,0.0147078596179282,0.0345273032342183,"Q9FI78, P92994, O22203",,Q9FI78; P92994; O22203
Steroid biosynthesis,n/a,map00100,6,64,0.0377743510739771,0.0736960091797482,"Q8VWZ8, Q1G1A4, Q9M1I6, P38605, O64697, Q8L7W5",,Q8VWZ8; Q1G1A4; Q9M1I6; P38605; O64697; Q8L7W5
Cellular senescence,n/a,map04218,19,140,4.17429126646467E-06,3.47534017068454E-05,"Q9LQQ9, Q9C6Y3, P0DH95, Q9C968, Q8LB08, Q39071, Q9FMH5, Q9XGM2, Q8LAS7, Q9FJV0, Q0H8D7, Q8H106, Q9C566, O22607, P30366, Q9SL02, Q9FNY0, O49447, O22469",,Q9LQQ9; Q9C6Y3; P0DH95; Q9C968; Q8LB08; Q39071; Q9FMH5; Q9XGM2; Q8LAS7; Q9FJV0; Q0H8D7; Q8H106; Q9C566; O22607; P30366; Q9SL02; Q9FNY0; O49447; O22469
Pathways in cancer,n/a,map05200,46,283,3.23822678443282E-15,1.93214198137825E-13,"Q9SRY5, P42760, Q9LQQ9, Q9FUS8, Q9SHH6, Q9SHH7, Q9FUT1, P0CH31, Q9C6Y3, Q9XIF8, P0DH95, Q9M9F1, Q8GYM1, A4GSN8, Q9C968, Q7Y1C4, Q9LZ06, P94102, Q39071, Q9FMH5, P27323, O03986, P51818, P55737, Q9FJV0, Q9FUT0, Q9SR36, O24617, Q9SMV7, Q9LZG7, Q8H0W2, Q8H106, Q9LZI9, Q9SJJ5, Q9ZW26, Q9ZW27, Q9ZW30, O80852, Q9FNY0, Q7Y1C5, P46422, Q9T0G2, Q9T052, O65607, O82480, O22446",,Q9SRY5; P42760; Q9LQQ9; Q9FUS8; Q9SHH6; Q9SHH7; Q9FUT1; P0CH31; Q9C6Y3; Q9XIF8; P0DH95; Q9M9F1; Q8GYM1; A4GSN8; Q9C968; Q7Y1C4; Q9LZ06; P94102; Q39071; Q9FMH5; P27323; O03986; P51818; P55737; Q9FJV0; Q9FUT0; Q9SR36; O24617; Q9SMV7; Q9LZG7; Q8H0W2; Q8H106; Q9LZI9; Q9SJJ5; Q9ZW26; Q9ZW27; Q9ZW30; O80852; Q9FNY0; Q7Y1C5; P46422; Q9T0G2; Q9T052; O65607; O82480; O22446
Transcriptional misregulation in cancer,n/a,map05202,9,78,0.00373742476837185,0.0117368251497993,"P59226, Q9FX60, Q9C6Y3, Q9C968, Q39071, Q9FMH5, Q8W4R3, Q8H0W2, O22446",,P59226; Q9FX60; Q9C6Y3; Q9C968; Q39071; Q9FMH5; Q8W4R3; Q8H0W2; O22446
Acute myeloid leukemia,n/a,map05221,6,26,0.000809609204472442,0.0034920493397727,"Q9LQQ9, Q9C6Y3, Q9C968, Q39071, Q9FMH5, Q9FJV0",,Q9LQQ9; Q9C6Y3; Q9C968; Q39071; Q9FMH5; Q9FJV0
Hepatitis B,n/a,map05161,10,54,8.15420214616387E-05,0.000494780401411299,"Q9M7Q7, Q9LQQ9, Q9C6Y3, Q9C968, Q39071, Q9FMH5, Q9FJV0, Q9M2F9, Q9FNY0, Q9T0G2",,Q9M7Q7; Q9LQQ9; Q9C6Y3; Q9C968; Q39071; Q9FMH5; Q9FJV0; Q9M2F9; Q9FNY0; Q9T0G2
Progesterone-mediated oocyte maturation,n/a,map04914,19,65,9.64825136158486E-11,2.15879624215461E-09,"Q8H1U4, Q9LQQ9, Q9C6Y3, Q8L981, B3DNN5, Q9C968, Q8LPL5, F4KEC6, Q39071, Q9FMH5, P27323, O03986, P51818, P55737, Q9FJV0, Q9LU93, Q8H1U5, O22806, Q8VY89",,Q8H1U4; Q9LQQ9; Q9C6Y3; Q8L981; B3DNN5; Q9C968; Q8LPL5; F4KEC6; Q39071; Q9FMH5; P27323; O03986; P51818; P55737; Q9FJV0; Q9LU93; Q8H1U5; O22806; Q8VY89
Porphyrin and chlorophyll metabolism,n/a,map00860,3,92,1,1.02432045779685,"O82462, Q9FKT8, Q66WT5",,O82462; Q9FKT8; Q66WT5
Terpenoid backbone biosynthesis,n/a,map00900,14,105,8.73626618299853E-05,0.000504448918308625,"O22043, Q94AS5, Q38929, Q9FIK7, Q56Y11, Q1PET6, Q9LUE1, Q9LUD9, Q9LIA0, Q9LHR4, F4JCU3, O80458, Q5HZ00, Q43315",,O22043; Q94AS5; Q38929; Q9FIK7; Q56Y11; Q1PET6; Q9LUE1; Q9LUD9; Q9LIA0; Q9LHR4; F4JCU3; O80458; Q5HZ00; Q43315
Choline metabolism in cancer,n/a,map05231,6,96,0.179598249624574,0.246345491822212,"Q9LQQ9, Q9XF67, Q9FJV0, Q9M1K2, Q9T052, O82480",,Q9LQQ9; Q9XF67; Q9FJV0; Q9M1K2; Q9T052; O82480
p53 signaling pathway,n/a,map04115,6,54,0.019355477826206,0.0430388885824952,"Q9C6H3, Q9C574, Q9LTJ6, Q9LSD0, Q8H106, Q9T0G2",,Q9C6H3; Q9C574; Q9LTJ6; Q9LSD0; Q8H106; Q9T0G2
FoxO signaling pathway,n/a,map04068,9,90,0.0086690203377785,0.0233346562475542,"Q9MAT5, Q9LQQ9, Q9XF67, Q9FJV0, Q8RWC9, P92958, Q8H106, O82210, Q9SU94",,Q9MAT5; Q9LQQ9; Q9XF67; Q9FJV0; Q8RWC9; P92958; Q8H106; O82210; Q9SU94
Prostate cancer,n/a,map05215,9,43,8.10400750783584E-05,0.000500212877207798,"Q9LQQ9, Q9XF67, P27323, O03986, P51818, P55737, Q9FJV0, Q8H106, Q9FNY0",,Q9LQQ9; Q9XF67; P27323; O03986; P51818; P55737; Q9FJV0; Q8H106; Q9FNY0
Small cell lung cancer,n/a,map05222,4,30,0.0313749250450762,0.0645530067019383,"Q8H106, Q9SJJ5, Q9FNY0, Q9T0G2",,Q8H106; Q9SJJ5; Q9FNY0; Q9T0G2
Gastric cancer,n/a,map05226,6,54,0.019355477826206,0.0430388885824952,"Q9FWX7, Q9LQQ9, Q9FJV0, Q9LSJ5, Q9FNY0, Q9M0M2",,Q9FWX7; Q9LQQ9; Q9FJV0; Q9LSJ5; Q9FNY0; Q9M0M2
Cushing syndrome,n/a,map04934,3,24,0.0691957157576304,0.119671817590491,"Q9LQQ9, Q9FJV0, Q9FNY0",,Q9LQQ9; Q9FJV0; Q9FNY0
Measles,n/a,map05162,7,58,0.0080926635776686,0.0219482845515558,"Q9C4Z6, P22954, Q9FE78, O65719, Q9LHA8, Q9LV28, Q9T0G2",,Q9C4Z6; P22954; Q9FE78; O65719; Q9LHA8; Q9LV28; Q9T0G2
MicroRNAs in cancer,n/a,map05206,15,95,8.39033911713887E-06,6.52987261725155E-05,"Q9LMM5, Q9FWX7, Q9LQQ9, P34881, Q9FJV0, Q9LSJ5, Q9LXW7, Q8H0W2, Q8H106, P93831, Q9FNY0, Q9ZSM8, Q9M0S8, Q9M0M2, O22446",,Q9LMM5; Q9FWX7; Q9LQQ9; P34881; Q9FJV0; Q9LSJ5; Q9LXW7; Q8H0W2; Q8H106; P93831; Q9FNY0; Q9ZSM8; Q9M0S8; Q9M0M2; O22446
"Cutin, suberine and wax biosynthesis",n/a,map00073,6,52,0.0166020751461594,0.0383454380795166,"Q39152, Q9FMY1, Q94CD1, Q9FFQ7, Q0WRB0, O23066",,Q39152; Q9FMY1; Q94CD1; Q9FFQ7; Q0WRB0; O23066
Pentose phosphate pathway,n/a,map00030,11,104,0.00265914035126953,0.00933306123288718,"Q8W4M5, Q9SYP2, Q9LYR4, Q9FFR3, A0A1I9LND0, Q9LK23, Q8LG70, Q9LF98, Q8VYN6, F4JGR5, Q9M076",,Q8W4M5; Q9SYP2; Q9LYR4; Q9FFR3; A0A1I9LND0; Q9LK23; Q8LG70; Q9LF98; Q8VYN6; F4JGR5; Q9M076
Carotenoid biosynthesis,n/a,map00906,4,44,0.0898170056701519,0.148863370508863,"Q9SAC0, Q9FGC7, Q38933, O49505",,Q9SAC0; Q9FGC7; Q38933; O49505
ABC transporters,n/a,map02010,4,35,0.0484965792675728,0.0890347455271336,"Q9FWX7, Q9LSJ5, Q9SKX0, Q9M0M2",,Q9FWX7; Q9LSJ5; Q9SKX0; Q9M0M2
Bile secretion,n/a,map04976,3,32,0.126302701774389,0.18761978105905,"Q9FWX7, Q9LSJ5, Q9M0M2",,Q9FWX7; Q9LSJ5; Q9M0M2
Human immunodeficiency virus 1 infection,n/a,map05170,9,172,0.308225987113083,0.380499666849943,"Q9LQQ9, Q9SAC9, P0CH31, P0DH95, Q8LAS7, Q9FJV0, Q9T0G2, Q9SUS3, O82480",,Q9LQQ9; Q9SAC9; P0CH31; P0DH95; Q8LAS7; Q9FJV0; Q9T0G2; Q9SUS3; O82480
Pancreatic secretion,n/a,map04972,4,63,0.302659013909429,0.37753284661873,"O04486, Q94A41, Q8S8N6, O82480",,O04486; Q94A41; Q8S8N6; O82480
Carbohydrate digestion and absorption,n/a,map04973,1,20,0.531368977579097,0.595399355159051,Q94A41,,Q94A41
Hepatocellular carcinoma,n/a,map05225,24,119,2.73392906492817E-10,5.15129792233833E-09,"Q9SRY5, P42760, Q9LQQ9, Q9FUS8, Q9SHH6, Q9SHH7, Q84M92, Q9FUT1, Q9XIF8, Q9M9F1, Q8GYM1, Q9LZ06, Q9FJV0, Q9FUT0, Q9SR36, Q9LZG7, Q8H106, Q9LZI9, Q9ZW26, Q9ZW27, Q9ZW30, O80852, Q9FNY0, P46422",,Q9SRY5; P42760; Q9LQQ9; Q9FUS8; Q9SHH6; Q9SHH7; Q84M92; Q9FUT1; Q9XIF8; Q9M9F1; Q8GYM1; Q9LZ06; Q9FJV0; Q9FUT0; Q9SR36; Q9LZG7; Q8H106; Q9LZI9; Q9ZW26; Q9ZW27; Q9ZW30; O80852; Q9FNY0; P46422
Thermogenesis,n/a,map04714,17,259,0.0314405064963328,0.0632342771106018,"Q84M92, P51430, Q9FE17, Q9FKT8, O82663, Q9LJQ9, Q9LW15, Q8RWC9, Q9LK39, P92958, Q9SJD4, Q9ZPX5, O82209, A0A178V5J1, O48549, P93306, P60620",,Q84M92; P51430; Q9FE17; Q9FKT8; O82663; Q9LJQ9; Q9LW15; Q8RWC9; Q9LK39; P92958; Q9SJD4; Q9ZPX5; O82209; A0A178V5J1; O48549; P93306; P60620
Phagosome,n/a,map04145,11,159,0.0562516117907793,0.102223741223853,"A0A384L4E5, B9DGT7, Q9C820, P0CAN7, Q38798, B9DHQ0, Q38885, P29515, P29511, P29517, O82480",,A0A384L4E5; B9DGT7; Q9C820; P0CAN7; Q38798; B9DHQ0; Q38885; P29515; P29511; P29517; O82480
Amyotrophic lateral sclerosis (ALS),n/a,map05014,5,87,0.263932747727469,0.338060549862017,"Q8LAS7, Q9LHE5, Q9T0G2, O48646, O82480",,Q8LAS7; Q9LHE5; Q9T0G2; O48646; O82480
Longevity regulating pathway - multiple species,n/a,map04213,7,73,0.0234714062124713,0.0500164489527662,"P22954, O65719, Q9LHA8, Q8RWC9, P92958, Q8H0W2, O22446",,P22954; O65719; Q9LHA8; Q8RWC9; P92958; Q8H0W2; O22446
Citrate cycle (TCA cycle),n/a,map00020,8,110,0.0733478349569855,0.125638875189478,"Q5M729, Q8LAD2, Q9FLQ4, O82663, Q8RWN9, Q9M5K2, Q0WQF7, Q9ZPX5",,Q5M729; Q8LAD2; Q9FLQ4; O82663; Q8RWN9; Q9M5K2; Q0WQF7; Q9ZPX5
Lysine biosynthesis,n/a,map00300,6,30,0.00154210114726285,0.00603357607344372,"Q9SA18, Q94A94, Q949X7, Q8LB01, O80574, O81852",,Q9SA18; Q94A94; Q949X7; Q8LB01; O80574; O81852
Necroptosis,n/a,map04217,18,122,2.59904933854028E-06,2.26941381267663E-05,"Q9S9K7, Q39101, Q9LZ46, Q38946, Q8LB08, Q94F49, Q0WTY4, P27323, O03986, P51818, P55737, Q9FJE8, Q9SD76, O23628, Q9C566, Q9ZP54, Q9SII0, O49447",,Q9S9K7; Q39101; Q9LZ46; Q38946; Q8LB08; Q94F49; Q0WTY4; P27323; O03986; P51818; P55737; Q9FJE8; Q9SD76; O23628; Q9C566; Q9ZP54; Q9SII0; O49447
Calcium signaling pathway,n/a,map04020,4,80,0.544661124345989,0.607441378554093,"P0DH95, Q8LB08, Q8LAS7, O49447",,P0DH95; Q8LB08; Q8LAS7; O49447
cGMP-PKG signaling pathway,n/a,map04022,7,78,0.0313926296639031,0.0636745689500132,"Q9LQQ9, P0DH95, Q8LB08, Q8LAS7, Q9FJV0, P30366, O49447",,Q9LQQ9; P0DH95; Q8LB08; Q8LAS7; Q9FJV0; P30366; O49447
Influenza A,n/a,map05164,11,80,0.000382031340151337,0.00187352355855039,"Q9LQQ9, O04486, F4ID16, Q9LYW9, Q9FE78, Q8LB08, A0A178UB40, Q9FJV0, Q9T0G2, Q43315, O49447",,Q9LQQ9; O04486; F4ID16; Q9LYW9; Q9FE78; Q8LB08; A0A178UB40; Q9FJV0; Q9T0G2; Q43315; O49447
Mitophagy - animal,n/a,map04137,5,87,0.263932747727469,0.338060549862017,"P59271, Q9C820, Q8RXF8, Q39256, B9DHA6",,P59271; Q9C820; Q8RXF8; Q39256; B9DHA6
Mitophagy - yeast,n/a,map04139,3,89,1,1.02432045779685,"Q9LMM5, Q9M1K2, F4J9G6",,Q9LMM5; Q9M1K2; F4J9G6
Apelin signaling pathway,n/a,map04371,7,69,0.0182183906197207,0.0412796445687342,"Q9LQQ9, P0DH95, P51430, Q9FJV0, Q8RWC9, P92958, O48549",,Q9LQQ9; P0DH95; P51430; Q9FJV0; Q8RWC9; P92958; O48549
Kaposi sarcoma-associated herpesvirus infection,n/a,map05167,10,138,0.0434054132739714,0.0822176611221258,"Q9LQQ9, P59271, P0DH95, Q8LAS7, Q9FJV0, Q39256, Q9FNY0, B9DHA6, Q9T0G2, O82480",,Q9LQQ9; P59271; P0DH95; Q8LAS7; Q9FJV0; Q39256; Q9FNY0; B9DHA6; Q9T0G2; O82480
GABAergic synapse,n/a,map04727,3,53,0.451612410753039,0.523227323785075,"Q9LSH2, Q9ZPS3, Q9M0Y8",,Q9LSH2; Q9ZPS3; Q9M0Y8
