namespace,id,name,counts
biological_process,GO:0051568,histone H3-K4 methylation, 10
biological_process,GO:0051570,regulation of histone H3-K9 methylation, 2
biological_process,GO:0051571,positive regulation of histone H3-K4 methylation, 5
biological_process,GO:0051574,positive regulation of histone H3-K9 methylation, 2
biological_process,GO:0051592,response to calcium ion, 5
biological_process,GO:0051601,exocyst localization, 3
biological_process,GO:0051603,proteolysis involved in cellular protein catabolic process, 40
biological_process,GO:0051604,protein maturation, 8
biological_process,GO:0051607,defense response to virus, 43
biological_process,GO:0051639,actin filament network formation, 5
biological_process,GO:0051640,organelle localization, 2
biological_process,GO:0051641,cellular localization, 2
biological_process,GO:0051645,Golgi localization, 3
biological_process,GO:0051646,mitochondrion localization, 3
biological_process,GO:0051650,establishment of vesicle localization, 3
biological_process,GO:0051665,membrane raft localization, 2
biological_process,GO:0051693,actin filament capping, 8
biological_process,GO:0051707,response to other organism, 20
biological_process,GO:0051726,regulation of cell cycle, 39
biological_process,GO:0051754,"meiotic sister chromatid cohesion, centromeric", 5
biological_process,GO:0051762,sesquiterpene biosynthetic process, 20
biological_process,GO:0051775,response to redox state, 2
biological_process,GO:0051776,detection of redox state, 2
biological_process,GO:0051781,positive regulation of cell division, 10
biological_process,GO:0051782,negative regulation of cell division, 9
biological_process,GO:0051783,regulation of nuclear division, 2
biological_process,GO:0051788,response to misfolded protein, 3
biological_process,GO:0051865,protein autoubiquitination, 16
biological_process,GO:0051938,L-glutamate import, 2
biological_process,GO:0051973,positive regulation of telomerase activity, 3
biological_process,GO:0051974,negative regulation of telomerase activity, 3
biological_process,GO:0052324,plant-type cell wall cellulose biosynthetic process, 12
biological_process,GO:0052325,cell wall pectin biosynthetic process, 7
biological_process,GO:0052386,cell wall thickening, 2
biological_process,GO:0052541,plant-type cell wall cellulose metabolic process, 3
biological_process,GO:0052542,defense response by callose deposition, 10
biological_process,GO:0052543,callose deposition in cell wall, 11
biological_process,GO:0052544,defense response by callose deposition in cell wall, 16
biological_process,GO:0052546,cell wall pectin metabolic process, 6
biological_process,GO:0052746,inositol phosphorylation, 6
biological_process,GO:0052865,1-deoxy-D-xylulose 5-phosphate biosynthetic process, 3
biological_process,GO:0055046,microgametogenesis, 19
biological_process,GO:0055047,generative cell mitosis, 2
biological_process,GO:0055062,phosphate ion homeostasis, 15
biological_process,GO:0055063,sulfate ion homeostasis, 2
biological_process,GO:0055065,metal ion homeostasis, 3
biological_process,GO:0055069,zinc ion homeostasis, 5
biological_process,GO:0055070,copper ion homeostasis, 4
biological_process,GO:0055071,manganese ion homeostasis, 2
biological_process,GO:0055072,iron ion homeostasis, 32
biological_process,GO:0055073,cadmium ion homeostasis, 3
biological_process,GO:0055074,calcium ion homeostasis, 2
biological_process,GO:0055075,potassium ion homeostasis, 13
biological_process,GO:0055076,transition metal ion homeostasis, 2
biological_process,GO:0055078,sodium ion homeostasis, 4
biological_process,GO:0055081,anion homeostasis, 2
biological_process,GO:0055085,transmembrane transport, 72
biological_process,GO:0055088,lipid homeostasis, 13
biological_process,GO:0055089,fatty acid homeostasis, 3
biological_process,GO:0055114,oxidation-reduction process, 131
biological_process,GO:0055129,L-proline biosynthetic process, 3
biological_process,GO:0060145,viral gene silencing in virus induced gene silencing, 4
biological_process,GO:0060149,negative regulation of posttranscriptional gene silencing, 4
biological_process,GO:0060151,peroxisome localization, 2
biological_process,GO:0060178,regulation of exocyst localization, 4
biological_process,GO:0060211,regulation of nuclear-transcribed mRNA poly(A) tail shortening, 2
biological_process,GO:0060236,regulation of mitotic spindle organization, 11
biological_process,GO:0060261,positive regulation of transcription initiation from RNA polymerase II promoter, 4
biological_process,GO:0060320,rejection of self pollen, 10
biological_process,GO:0060321,acceptance of pollen, 8
biological_process,GO:0060359,response to ammonium ion, 6
biological_process,GO:0060548,negative regulation of cell death, 11
biological_process,GO:0060560,developmental growth involved in morphogenesis, 3
biological_process,GO:0060623,regulation of chromosome condensation, 2
biological_process,GO:0060627,regulation of vesicle-mediated transport, 2
biological_process,GO:0060628,regulation of ER to Golgi vesicle-mediated transport, 2
biological_process,GO:0060771,phyllotactic patterning, 3
biological_process,GO:0060772,leaf phyllotactic patterning, 3
biological_process,GO:0060774,auxin mediated signaling pathway involved in phyllotactic patterning, 2
biological_process,GO:0060776,simple leaf morphogenesis, 3
biological_process,GO:0060862,negative regulation of floral organ abscission, 4
biological_process,GO:0060866,leaf abscission, 8
biological_process,GO:0060918,auxin transport, 14
biological_process,GO:0060919,auxin influx, 2
biological_process,GO:0060964,regulation of gene silencing by miRNA, 3
biological_process,GO:0060966,regulation of gene silencing by RNA, 4
biological_process,GO:0060968,regulation of gene silencing, 8
biological_process,GO:0060969,negative regulation of gene silencing, 2
biological_process,GO:0061024,membrane organization, 4
biological_process,GO:0061025,membrane fusion, 11
biological_process,GO:0061062,regulation of nematode larval development, 2
biological_process,GO:0061077,chaperone-mediated protein folding, 16
biological_process,GO:0061087,positive regulation of histone H3-K27 methylation, 5
biological_process,GO:0061157,mRNA destabilization, 8
biological_process,GO:0061408,positive regulation of transcription from RNA polymerase II promoter in response to heat stress, 23
biological_process,GO:0061458,reproductive system development, 2
biological_process,GO:0061635,regulation of protein complex stability, 2
biological_process,GO:0061817,endoplasmic reticulum-plasma membrane tethering, 10
biological_process,GO:0062034,L-pipecolic acid biosynthetic process, 3
biological_process,GO:0065002,intracellular protein transmembrane transport, 2
biological_process,GO:0065003,protein-containing complex assembly, 8
biological_process,GO:0070072,vacuolar proton-transporting V-type ATPase complex assembly, 6
biological_process,GO:0070084,protein initiator methionine removal, 6
biological_process,GO:0070125,mitochondrial translational elongation, 5
biological_process,GO:0070131,positive regulation of mitochondrial translation, 6
biological_process,GO:0070150,mitochondrial glycyl-tRNA aminoacylation, 3
biological_process,GO:0070179,D-serine biosynthetic process, 2
biological_process,GO:0070192,chromosome organization involved in meiotic cell cycle, 4
biological_process,GO:0070197,meiotic attachment of telomere to nuclear envelope, 2
biological_process,GO:0070207,protein homotrimerization, 3
biological_process,GO:0070208,protein heterotrimerization, 3
biological_process,GO:0070212,protein poly-ADP-ribosylation, 3
biological_process,GO:0070262,peptidyl-serine dephosphorylation, 2
biological_process,GO:0070301,cellular response to hydrogen peroxide, 7
biological_process,GO:0070370,cellular heat acclimation, 10
biological_process,GO:0070407,oxidation-dependent protein catabolic process, 3
biological_process,GO:0070417,cellular response to cold, 31
biological_process,GO:0070475,rRNA base methylation, 13
biological_process,GO:0070476,rRNA (guanine-N7)-methylation, 3
biological_process,GO:0070478,"nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay", 2
biological_process,GO:0070483,detection of hypoxia, 3
biological_process,GO:0070507,regulation of microtubule cytoskeleton organization, 2
biological_process,GO:0070509,calcium ion import, 2
biological_process,GO:0070525,tRNA threonylcarbamoyladenosine metabolic process, 3
biological_process,GO:0070534,protein K63-linked ubiquitination, 11
biological_process,GO:0070536,protein K63-linked deubiquitination, 5
biological_process,GO:0070537,histone H2A K63-linked deubiquitination, 2
biological_process,GO:0070550,rDNA condensation, 3
biological_process,GO:0070574,cadmium ion transmembrane transport, 2
biological_process,GO:0070588,calcium ion transmembrane transport, 22
biological_process,GO:0070646,protein modification by small protein removal, 5
biological_process,GO:0070676,intralumenal vesicle formation, 5
biological_process,GO:0070681,glutaminyl-tRNAGln biosynthesis via transamidation, 3
biological_process,GO:0070734,histone H3-K27 methylation, 5
biological_process,GO:0070814,hydrogen sulfide biosynthetic process, 8
biological_process,GO:0070816,phosphorylation of RNA polymerase II C-terminal domain, 18
biological_process,GO:0070827,chromatin maintenance, 2
biological_process,GO:0070828,heterochromatin organization, 3
biological_process,GO:0070829,heterochromatin maintenance, 4
biological_process,GO:0070863,positive regulation of protein exit from endoplasmic reticulum, 6
biological_process,GO:0070897,transcription preinitiation complex assembly, 2
biological_process,GO:0070898,RNA polymerase III preinitiation complex assembly, 2
biological_process,GO:0070919,production of siRNA involved in chromatin silencing by small RNA, 9
biological_process,GO:0070940,dephosphorylation of RNA polymerase II C-terminal domain, 8
biological_process,GO:0070973,protein localization to endoplasmic reticulum exit site, 11
biological_process,GO:0070979,protein K11-linked ubiquitination, 5
biological_process,GO:0070981,L-asparagine biosynthetic process, 3
biological_process,GO:0070988,demethylation, 2
biological_process,GO:0071028,nuclear mRNA surveillance, 7
biological_process,GO:0071034,CUT catabolic process, 3
biological_process,GO:0071035,nuclear polyadenylation-dependent rRNA catabolic process, 12
biological_process,GO:0071036,nuclear polyadenylation-dependent snoRNA catabolic process, 3
biological_process,GO:0071037,nuclear polyadenylation-dependent snRNA catabolic process, 3
biological_process,GO:0071038,nuclear polyadenylation-dependent tRNA catabolic process, 10
biological_process,GO:0071039,nuclear polyadenylation-dependent CUT catabolic process, 3
biological_process,GO:0071040,nuclear polyadenylation-dependent antisense transcript catabolic process, 3
biological_process,GO:0071042,nuclear polyadenylation-dependent mRNA catabolic process, 4
biological_process,GO:0071044,histone mRNA catabolic process, 3
biological_process,GO:0071048,nuclear retention of unspliced pre-mRNA at the site of transcription, 4
biological_process,GO:0071049,nuclear retention of pre-mRNA with aberrant 3'-ends at the site of transcription, 3
biological_process,GO:0071051,polyadenylation-dependent snoRNA 3'-end processing, 9
biological_process,GO:0071076,RNA 3' uridylation, 2
biological_process,GO:0071108,protein K48-linked deubiquitination, 5
biological_process,GO:0071158,positive regulation of cell cycle arrest, 3
biological_process,GO:0071163,DNA replication preinitiation complex assembly, 2
biological_process,GO:0071169,establishment of protein localization to chromatin, 3
biological_process,GO:0071215,cellular response to abscisic acid stimulus, 32
biological_process,GO:0071217,cellular response to external biotic stimulus, 3
biological_process,GO:0071218,cellular response to misfolded protein, 4
biological_process,GO:0071219,cellular response to molecule of bacterial origin, 7
biological_process,GO:0071230,cellular response to amino acid stimulus, 22
biological_process,GO:0071242,cellular response to ammonium ion, 2
biological_process,GO:0071244,cellular response to carbon dioxide, 6
biological_process,GO:0071249,cellular response to nitrate, 10
biological_process,GO:0071257,cellular response to electrical stimulus, 2
biological_process,GO:0071260,cellular response to mechanical stimulus, 3
biological_process,GO:0071277,cellular response to calcium ion, 5
biological_process,GO:0071280,cellular response to copper ion, 3
biological_process,GO:0071281,cellular response to iron ion, 2
biological_process,GO:0071323,cellular response to chitin, 6
biological_process,GO:0071329,cellular response to sucrose stimulus, 7
biological_process,GO:0071332,cellular response to fructose stimulus, 2
biological_process,GO:0071333,cellular response to glucose stimulus, 12
biological_process,GO:0071365,cellular response to auxin stimulus, 21
biological_process,GO:0071366,cellular response to indolebutyric acid stimulus, 2
biological_process,GO:0071367,cellular response to brassinosteroid stimulus, 3
biological_process,GO:0071368,cellular response to cytokinin stimulus, 8
biological_process,GO:0071369,cellular response to ethylene stimulus, 10
biological_process,GO:0071370,cellular response to gibberellin stimulus, 3
biological_process,GO:0071395,cellular response to jasmonic acid stimulus, 5
biological_process,GO:0071398,cellular response to fatty acid, 4
biological_process,GO:0071421,manganese ion transmembrane transport, 8
biological_process,GO:0071422,succinate transmembrane transport, 3
biological_process,GO:0071423,malate transmembrane transport, 9
biological_process,GO:0071446,cellular response to salicylic acid stimulus, 14
biological_process,GO:0071452,cellular response to singlet oxygen, 3
biological_process,GO:0071454,cellular response to anoxia, 2
biological_process,GO:0071456,cellular response to hypoxia, 207
biological_process,GO:0071457,cellular response to ozone, 3
biological_process,GO:0071461,cellular response to redox state, 2
biological_process,GO:0071470,cellular response to osmotic stress, 7
biological_process,GO:0071472,cellular response to salt stress, 33
biological_process,GO:0071475,cellular hyperosmotic salinity response, 2
biological_process,GO:0071480,cellular response to gamma radiation, 4
biological_process,GO:0071481,cellular response to X-ray, 2
biological_process,GO:0071482,cellular response to light stimulus, 14
biological_process,GO:0071483,cellular response to blue light, 6
biological_process,GO:0071484,cellular response to light intensity, 5
biological_process,GO:0071485,cellular response to absence of light, 2
biological_process,GO:0071486,cellular response to high light intensity, 6
biological_process,GO:0071490,cellular response to far red light, 2
biological_process,GO:0071491,cellular response to red light, 3
biological_process,GO:0071492,cellular response to UV-A, 4
biological_process,GO:0071493,cellular response to UV-B, 7
biological_process,GO:0071494,cellular response to UV-C, 4
biological_process,GO:0071497,cellular response to freezing, 3
biological_process,GO:0071555,cell wall organization, 258
biological_process,GO:0071577,zinc ion transmembrane transport, 20
biological_process,GO:0071585,detoxification of cadmium ion, 5
biological_process,GO:0071586,CAAX-box protein processing, 10
biological_process,GO:0071588,hydrogen peroxide mediated signaling pathway, 3
biological_process,GO:0071596,ubiquitin-dependent protein catabolic process via the N-end rule pathway, 2
biological_process,GO:0071629,cytoplasm protein quality control by the ubiquitin-proteasome system, 2
biological_process,GO:0071668,plant-type cell wall assembly, 2
biological_process,GO:0071669,plant-type cell wall organization or biogenesis, 8
biological_process,GO:0071712,ER-associated misfolded protein catabolic process, 9
biological_process,GO:0071732,cellular response to nitric oxide, 4
biological_process,GO:0071733,transcriptional activation by promoter-enhancer looping, 3
biological_process,GO:0071763,nuclear membrane organization, 3
biological_process,GO:0071786,endoplasmic reticulum tubular network organization, 6
biological_process,GO:0071805,potassium ion transmembrane transport, 14
biological_process,GO:0071836,nectar secretion, 3
biological_process,GO:0071897,DNA biosynthetic process, 6
biological_process,GO:0071902,positive regulation of protein serine/threonine kinase activity, 2
biological_process,GO:0071922,regulation of cohesin loading, 3
biological_process,GO:0071932,replication fork reversal, 2
biological_process,GO:0072318,clathrin coat disassembly, 7
biological_process,GO:0072321,chaperone-mediated protein transport, 2
biological_process,GO:0072334,UDP-galactose transmembrane transport, 7
biological_process,GO:0072344,rescue of stalled ribosome, 4
biological_process,GO:0072387,flavin adenine dinucleotide metabolic process, 2
biological_process,GO:0072488,ammonium transmembrane transport, 5
biological_process,GO:0072583,clathrin-dependent endocytosis, 35
biological_process,GO:0072593,reactive oxygen species metabolic process, 16
biological_process,GO:0072598,protein localization to chloroplast, 3
biological_process,GO:0072657,protein localization to membrane, 12
biological_process,GO:0072659,protein localization to plasma membrane, 5
biological_process,GO:0072684,"mitochondrial tRNA 3'-trailer cleavage, endonucleolytic", 2
biological_process,GO:0072699,protein localization to cortical microtubule cytoskeleton, 2
biological_process,GO:0072702,response to methyl methanesulfonate, 2
biological_process,GO:0072718,response to cisplatin, 3
biological_process,GO:0075733,intracellular transport of virus, 2
biological_process,GO:0080001,mucilage extrusion from seed coat, 10
biological_process,GO:0080003,thalianol metabolic process, 2
biological_process,GO:0080005,photosystem stoichiometry adjustment, 3
biological_process,GO:0080006,internode patterning, 2
biological_process,GO:0080009,mRNA methylation, 5
biological_process,GO:0080022,primary root development, 29
biological_process,GO:0080024,indolebutyric acid metabolic process, 5
biological_process,GO:0080026,response to indolebutyric acid, 3
biological_process,GO:0080027,response to herbivore, 11
biological_process,GO:0080028,nitrile biosynthetic process, 7
biological_process,GO:0080029,cellular response to boron-containing substance levels, 3
biological_process,GO:0080033,response to nitrite, 2
biological_process,GO:0080036,regulation of cytokinin-activated signaling pathway, 4
biological_process,GO:0080037,negative regulation of cytokinin-activated signaling pathway, 5
biological_process,GO:0080038,positive regulation of cytokinin-activated signaling pathway, 2
biological_process,GO:0080040,positive regulation of cellular response to phosphate starvation, 3
biological_process,GO:0080050,regulation of seed development, 3
biological_process,GO:0080051,cutin transport, 2
biological_process,GO:0080060,integument development, 9
biological_process,GO:0080064,"4,4-dimethyl-9beta,19-cyclopropylsterol oxidation", 2
biological_process,GO:0080065,4-alpha-methyl-delta7-sterol oxidation, 2
biological_process,GO:0080086,stamen filament development, 10
biological_process,GO:0080088,spermidine hydroxycinnamate conjugate biosynthetic process, 2
biological_process,GO:0080092,regulation of pollen tube growth, 30
biological_process,GO:0080093,regulation of photorespiration, 3
biological_process,GO:0080110,sporopollenin biosynthetic process, 7
biological_process,GO:0080111,DNA demethylation, 14
biological_process,GO:0080112,seed growth, 2
biological_process,GO:0080113,regulation of seed growth, 13
biological_process,GO:0080117,secondary growth, 3
biological_process,GO:0080119,ER body organization, 4
biological_process,GO:0080120,CAAX-box protein maturation, 2
biological_process,GO:0080121,AMP transport, 3
biological_process,GO:0080136,priming of cellular response to stress, 2
biological_process,GO:0080141,regulation of jasmonic acid biosynthetic process, 4
biological_process,GO:0080142,regulation of salicylic acid biosynthetic process, 13
biological_process,GO:0080143,regulation of amino acid export, 7
biological_process,GO:0080144,amino acid homeostasis, 5
biological_process,GO:0080147,root hair cell development, 30
biological_process,GO:0080148,negative regulation of response to water deprivation, 5
biological_process,GO:0080151,positive regulation of salicylic acid mediated signaling pathway, 6
biological_process,GO:0080153,negative regulation of reductive pentose-phosphate cycle, 3
biological_process,GO:0080155,regulation of double fertilization forming a zygote and endosperm, 15
biological_process,GO:0080156,mitochondrial mRNA modification, 27
biological_process,GO:0080163,regulation of protein serine/threonine phosphatase activity, 13
biological_process,GO:0080164,regulation of nitric oxide metabolic process, 2
biological_process,GO:0080165,callose deposition in phloem sieve plate, 3
biological_process,GO:0080167,response to karrikin, 111
biological_process,GO:0080168,abscisic acid transport, 6
biological_process,GO:0080170,hydrogen peroxide transmembrane transport, 6
biological_process,GO:0080171,lytic vacuole organization, 2
biological_process,GO:0080173,male-female gamete recognition during double fertilization forming a zygote and endosperm, 2
biological_process,GO:0080175,phragmoplast microtubule organization, 4
biological_process,GO:0080177,plastoglobule organization, 3
biological_process,GO:0080178,5-carbamoylmethyl uridine residue modification, 2
biological_process,GO:0080181,lateral root branching, 3
biological_process,GO:0080182,histone H3-K4 trimethylation, 4
biological_process,GO:0080183,response to photooxidative stress, 12
biological_process,GO:0080186,developmental vegetative growth, 9
biological_process,GO:0080187,floral organ senescence, 4
biological_process,GO:0080188,RNA-directed DNA methylation, 21
biological_process,GO:0090057,root radial pattern formation, 7
biological_process,GO:0090058,metaxylem development, 3
biological_process,GO:0090059,protoxylem development, 3
biological_process,GO:0090063,positive regulation of microtubule nucleation, 2
biological_process,GO:0090065,regulation of production of siRNA involved in RNA interference, 3
biological_process,GO:0090069,regulation of ribosome biogenesis, 3
biological_process,GO:0090070,positive regulation of ribosome biogenesis, 2
biological_process,GO:0090071,negative regulation of ribosome biogenesis, 2
biological_process,GO:0090110,COPII-coated vesicle cargo loading, 9
biological_process,GO:0090114,COPII-coated vesicle budding, 7
biological_process,GO:0090143,nucleoid organization, 4
biological_process,GO:0090153,regulation of sphingolipid biosynthetic process, 3
biological_process,GO:0090156,cellular sphingolipid homeostasis, 2
biological_process,GO:0090158,endoplasmic reticulum membrane organization, 11
biological_process,GO:0090213,regulation of radial pattern formation, 2
biological_process,GO:0090227,regulation of red or far-red light signaling pathway, 2
biological_process,GO:0090305,nucleic acid phosphodiester bond hydrolysis, 3
biological_process,GO:0090306,spindle assembly involved in meiosis, 3
biological_process,GO:0090307,mitotic spindle assembly, 5
biological_process,GO:0090309,positive regulation of methylation-dependent chromatin silencing, 3
biological_process,GO:0090332,stomatal closure, 15
biological_process,GO:0090333,regulation of stomatal closure, 31
biological_process,GO:0090342,regulation of cell aging, 2
biological_process,GO:0090351,seedling development, 26
biological_process,GO:0090352,regulation of nitrate assimilation, 2
biological_process,GO:0090356,negative regulation of auxin metabolic process, 3
biological_process,GO:0090359,negative regulation of abscisic acid biosynthetic process, 2
biological_process,GO:0090391,granum assembly, 4
biological_process,GO:0090421,embryonic meristem initiation, 2
biological_process,GO:0090435,protein localization to nuclear envelope, 2
biological_process,GO:0090436,leaf pavement cell development, 4
biological_process,GO:0090449,phloem glucosinolate loading, 2
biological_process,GO:0090451,cotyledon boundary formation, 2
biological_process,GO:0090502,"RNA phosphodiester bond hydrolysis, endonucleolytic", 7
biological_process,GO:0090506,axillary shoot meristem initiation, 8
biological_process,GO:0090547,response to low humidity, 3
biological_process,GO:0090548,response to nitrate starvation, 7
biological_process,GO:0090549,response to carbon starvation, 6
biological_process,GO:0090558,plant epidermis development, 2
biological_process,GO:0090559,regulation of membrane permeability, 2
biological_process,GO:0090602,sieve element enucleation, 2
biological_process,GO:0090603,sieve element differentiation, 3
biological_process,GO:0090610,bundle sheath cell fate specification, 2
biological_process,GO:0090615,mitochondrial mRNA processing, 5
biological_process,GO:0090626,plant epidermis morphogenesis, 2
biological_process,GO:0090627,plant epidermal cell differentiation, 3
biological_process,GO:0090630,activation of GTPase activity, 11
biological_process,GO:0090691,formation of plant organ boundary, 3
biological_process,GO:0090693,plant organ senescence, 5
biological_process,GO:0090696,post-embryonic plant organ development, 3
biological_process,GO:0090698,post-embryonic plant morphogenesis, 10
biological_process,GO:0090708,specification of plant organ axis polarity, 4
biological_process,GO:0097036,regulation of plasma membrane sterol distribution, 2
biological_process,GO:0097054,L-glutamate biosynthetic process, 3
biological_process,GO:0097056,selenocysteinyl-tRNA(Sec) biosynthetic process, 2
biological_process,GO:0097298,regulation of nucleus size, 3
biological_process,GO:0097352,autophagosome maturation, 3
biological_process,GO:0097428,protein maturation by iron-sulfur cluster transfer, 10
biological_process,GO:0097501,stress response to metal ion, 2
biological_process,GO:0097502,mannosylation, 4
biological_process,GO:0097510,"base-excision repair, AP site formation via deaminated base removal", 2
biological_process,GO:0097552,mitochondrial double-strand break repair via homologous recombination, 2
biological_process,GO:0097623,potassium ion export across plasma membrane, 2
biological_process,GO:0097753,membrane bending, 2
biological_process,GO:0098532,histone H3-K27 trimethylation, 3
biological_process,GO:0098542,defense response to other organism, 10
biological_process,GO:0098657,import into cell, 2
biological_process,GO:0098702,adenine import across plasma membrane, 2
biological_process,GO:0098710,guanine import across plasma membrane, 2
biological_process,GO:0098711,iron ion import across plasma membrane, 2
biological_process,GO:0098712,L-glutamate import across plasma membrane, 3
biological_process,GO:0098719,sodium ion import across plasma membrane, 8
biological_process,GO:0098721,uracil import across plasma membrane, 2
biological_process,GO:0098789,pre-mRNA cleavage required for polyadenylation, 2
biological_process,GO:0098849,cellular detoxification of cadmium ion, 2
biological_process,GO:0098869,cellular oxidant detoxification, 4
biological_process,GO:0098876,vesicle-mediated transport to the plasma membrane, 3
biological_process,GO:0099402,plant organ development, 18
biological_process,GO:0106035,protein maturation by [4Fe-4S] cluster transfer, 4
biological_process,GO:0106046,"guanine deglycation, glyoxal removal", 3
biological_process,GO:0106167,extracellular ATP signaling, 8
biological_process,GO:0110051,metabolite repair, 2
biological_process,GO:0110102,chloroplast ribulose bisphosphate carboxylase complex assembly, 6
biological_process,GO:0110128,phloem sucrose unloading, 2
biological_process,GO:0120009,intermembrane lipid transfer, 5
biological_process,GO:0120029,proton export across plasma membrane, 10
biological_process,GO:0120195,positive regulation of anther dehiscence, 2
biological_process,GO:0140042,lipid droplet formation, 3
biological_process,GO:0140352,export from cell, 6
biological_process,GO:1900030,regulation of pectin biosynthetic process, 2
biological_process,GO:1900033,negative regulation of trichome patterning, 6
biological_process,GO:1900034,regulation of cellular response to heat, 3
biological_process,GO:1900036,positive regulation of cellular response to heat, 5
biological_process,GO:1900055,regulation of leaf senescence, 12
biological_process,GO:1900056,negative regulation of leaf senescence, 12
biological_process,GO:1900057,positive regulation of leaf senescence, 14
biological_process,GO:1900111,positive regulation of histone H3-K9 dimethylation, 4
biological_process,GO:1900140,regulation of seedling development, 7
biological_process,GO:1900150,regulation of defense response to fungus, 29
biological_process,GO:1900186,negative regulation of clathrin-dependent endocytosis, 2
biological_process,GO:1900363,regulation of mRNA polyadenylation, 2
biological_process,GO:1900364,negative regulation of mRNA polyadenylation, 2
biological_process,GO:1900367,positive regulation of defense response to insect, 6
biological_process,GO:1900368,regulation of RNA interference, 2
biological_process,GO:1900369,negative regulation of RNA interference, 3
biological_process,GO:1900370,positive regulation of RNA interference, 4
biological_process,GO:1900384,regulation of flavonol biosynthetic process, 2
biological_process,GO:1900386,positive regulation of flavonol biosynthetic process, 3
biological_process,GO:1900409,positive regulation of cellular response to oxidative stress, 2
biological_process,GO:1900424,regulation of defense response to bacterium, 8
biological_process,GO:1900425,negative regulation of defense response to bacterium, 14
biological_process,GO:1900426,positive regulation of defense response to bacterium, 23
biological_process,GO:1900457,regulation of brassinosteroid mediated signaling pathway, 4
biological_process,GO:1900458,negative regulation of brassinosteroid mediated signaling pathway, 7
biological_process,GO:1900459,positive regulation of brassinosteroid mediated signaling pathway, 7
biological_process,GO:1900864,mitochondrial RNA modification, 6
biological_process,GO:1900865,chloroplast RNA modification, 14
biological_process,GO:1900871,chloroplast mRNA modification, 4
biological_process,GO:1901000,regulation of response to salt stress, 10
biological_process,GO:1901001,negative regulation of response to salt stress, 12
biological_process,GO:1901002,positive regulation of response to salt stress, 11
biological_process,GO:1901006,ubiquinone-6 biosynthetic process, 3
biological_process,GO:1901031,regulation of response to reactive oxygen species, 2
biological_process,GO:1901135,carbohydrate derivative metabolic process, 3
biological_process,GO:1901141,regulation of lignin biosynthetic process, 7
biological_process,GO:1901181,negative regulation of cellular response to caffeine, 2
biological_process,GO:1901183,positive regulation of camalexin biosynthetic process, 3
biological_process,GO:1901259,chloroplast rRNA processing, 16
biological_process,GO:1901332,negative regulation of lateral root development, 7
biological_process,GO:1901333,positive regulation of lateral root development, 4
biological_process,GO:1901347,negative regulation of secondary cell wall biogenesis, 3
biological_process,GO:1901348,positive regulation of secondary cell wall biogenesis, 7
biological_process,GO:1901349,glucosinolate transport, 2
biological_process,GO:1901371,regulation of leaf morphogenesis, 18
biological_process,GO:1901407,regulation of phosphorylation of RNA polymerase II C-terminal domain, 2
biological_process,GO:1901430,positive regulation of syringal lignin biosynthetic process, 2
biological_process,GO:1901527,abscisic acid-activated signaling pathway involved in stomatal movement, 4
biological_process,GO:1901529,positive regulation of anion channel activity, 2
biological_process,GO:1901537,positive regulation of DNA demethylation, 5
biological_process,GO:1901562,response to paraquat, 5
biological_process,GO:1901599,(-)-pinoresinol biosynthetic process, 2
biological_process,GO:1901601,strigolactone biosynthetic process, 5
biological_process,GO:1901672,positive regulation of systemic acquired resistance, 5
biological_process,GO:1901684,arsenate ion transmembrane transport, 2
biological_process,GO:1901698,response to nitrogen compound, 5
biological_process,GO:1901703,protein localization involved in auxin polar transport, 7
biological_process,GO:1901847,nicotinate metabolic process, 2
biological_process,GO:1901957,regulation of cutin biosynthetic process, 3
biological_process,GO:1901959,positive regulation of cutin biosynthetic process, 3
biological_process,GO:1901979,regulation of inward rectifier potassium channel activity, 2
biological_process,GO:1902000,homogentisate catabolic process, 3
biological_process,GO:1902025,nitrate import, 12
biological_process,GO:1902039,negative regulation of seed dormancy process, 2
biological_process,GO:1902065,response to L-glutamate, 5
biological_process,GO:1902066,regulation of cell wall pectin metabolic process, 5
biological_process,GO:1902074,response to salt, 21
biological_process,GO:1902171,regulation of tocopherol cyclase activity, 2
biological_process,GO:1902182,shoot apical meristem development, 3
biological_process,GO:1902183,regulation of shoot apical meristem development, 8
biological_process,GO:1902265,abscisic acid homeostasis, 2
biological_process,GO:1902289,negative regulation of defense response to oomycetes, 4
biological_process,GO:1902290,positive regulation of defense response to oomycetes, 10
biological_process,GO:1902326,positive regulation of chlorophyll biosynthetic process, 7
biological_process,GO:1902334,fructose export from vacuole to cytoplasm, 2
biological_process,GO:1902347,response to strigolactone, 6
biological_process,GO:1902358,sulfate transmembrane transport, 3
biological_process,GO:1902418,(+)-abscisic acid D-glucopyranosyl ester transmembrane transport, 2
biological_process,GO:1902448,positive regulation of shade avoidance, 3
biological_process,GO:1902456,regulation of stomatal opening, 8
biological_process,GO:1902457,negative regulation of stomatal opening, 4
biological_process,GO:1902458,positive regulation of stomatal opening, 3
biological_process,GO:1902459,positive regulation of stem cell population maintenance, 2
biological_process,GO:1902464,regulation of histone H3-K27 trimethylation, 2
biological_process,GO:1902466,positive regulation of histone H3-K27 trimethylation, 2
biological_process,GO:1902476,chloride transmembrane transport, 3
biological_process,GO:1902478,"negative regulation of defense response to bacterium, incompatible interaction", 3
