#Term,Database,ID,Input number,Background number,P-Value,Corrected P-Value,Input,Hyperlink,ORF
Epstein-Barr virus infection,n/a,map05169,14,154,0.00203749531757435,0.00609521904325207,"Q38858, Q9XIK6, Q8H1D8, O23138, Q9LP45, O04151, O04539, Q39071, Q9FHY0, O82481, Q9SRH9, Q9C774, Q84WU2, Q9T0G2",,Q38858; Q9XIK6; Q8H1D8; O23138; Q9LP45; O04151; O04539; Q39071; Q9FHY0; O82481; Q9SRH9; Q9C774; Q84WU2; Q9T0G2
Pyrimidine metabolism,n/a,map00240,7,98,0.0950229502701151,0.139182993549173,"Q8H1D8, A0A178WJZ2, A0A178WKH3, Q8VYB2, Q8VY84, O65896, Q9SJM7",,Q8H1D8; A0A178WJZ2; A0A178WKH3; Q8VYB2; Q8VY84; O65896; Q9SJM7
Autophagy - other,n/a,map04136,8,71,0.00565645802037353,0.0145216704086681,"Q9FR53, Q9FFI2, F4J8V5, F8S296, Q9M367, F4IRW0, Q9M0E5, Q9SUG7",,Q9FR53; Q9FFI2; F4J8V5; F8S296; Q9M367; F4IRW0; Q9M0E5; Q9SUG7
Autophagy - animal,n/a,map04140,20,145,1.11323676520317E-06,1.00762199517108E-05,"F4HVZ1, Q9LQQ9, O04157, Q9FR53, Q9C820, Q9FFI2, Q93XZ2, Q38997, P42818, Q9SF91, Q9LW76, Q8RWC9, F4J8V5, F8S296, Q9LT75, P92958, O49595, Q9M367, F4IRW0, Q9M0E5",,F4HVZ1; Q9LQQ9; O04157; Q9FR53; Q9C820; Q9FFI2; Q93XZ2; Q38997; P42818; Q9SF91; Q9LW76; Q8RWC9; F4J8V5; F8S296; Q9LT75; P92958; O49595; Q9M367; F4IRW0; Q9M0E5
Nitrogen metabolism,n/a,map00910,15,79,7.32316319881927E-07,7.38593316909487E-06,"O82811, Q9LMZ9, Q9C6F5, P11832, Q9FMD9, Q43314, Q9LV03, Q9FJH8, Q9FJH7, Q9S7A0, P32962, P32961, Q9LXH0, Q39161, F4JIK2",,O82811; Q9LMZ9; Q9C6F5; P11832; Q9FMD9; Q43314; Q9LV03; Q9FJH8; Q9FJH7; Q9S7A0; P32962; P32961; Q9LXH0; Q39161; F4JIK2
Protein export,n/a,map03060,9,96,0.0101170327363756,0.0220451392342013,"Q9M9Z2, P37106, Q9LKR3, P0DI75, Q8H0W1, Q9M206, P38389, F4JIN3, Q84MC9",,Q9M9Z2; P37106; Q9LKR3; P0DI75; Q8H0W1; Q9M206; P38389; F4JIN3; Q84MC9
Parkinson disease,n/a,map05012,40,411,6.26382535416472E-08,8.50434750007749E-07,"Q8LDI5, O23138, Q9LP45, Q9M9B4, Q9XIF4, P11139, Q1EC66, P92974, Q9C5A9, Q42577, Q96251, P40941, Q9SMX3, F4JWS8, Q9LKR3, Q9FHY0, Q9FJV7, Q9FJX3, Q9SRH5, Q39256, Q9C774, Q9LHI0, Q9LW15, Q94C12, Q9LK29, Q8LBZ7, Q9FT52, Q9LXJ2, Q9SKC9, O64823, Q96250, O49313, O64764, Q8GXV2, P0CH33, Q9T0G2, P29517, O49447, Q9SUU5, Q1PE15",,Q8LDI5; O23138; Q9LP45; Q9M9B4; Q9XIF4; P11139; Q1EC66; P92974; Q9C5A9; Q42577; Q96251; P40941; Q9SMX3; F4JWS8; Q9LKR3; Q9FHY0; Q9FJV7; Q9FJX3; Q9SRH5; Q39256; Q9C774; Q9LHI0; Q9LW15; Q94C12; Q9LK29; Q8LBZ7; Q9FT52; Q9LXJ2; Q9SKC9; O64823; Q96250; O49313; O64764; Q8GXV2; P0CH33; Q9T0G2; P29517; O49447; Q9SUU5; Q1PE15
Prion diseases,n/a,map05020,6,20,0.000204353765394419,0.000924831784413202,"Q9LQQ9, P24704, Q5XEP2, Q9LKR3, O78310, Q9STH1",,Q9LQQ9; P24704; Q5XEP2; Q9LKR3; O78310; Q9STH1
Thyroid hormone synthesis,n/a,map04918,5,32,0.0082080476866638,0.0185733386755918,"Q9LKR3, P29402, F4JFN3, Q9SIF2, Q9STX5",,Q9LKR3; P29402; F4JFN3; Q9SIF2; Q9STX5
Antigen processing and presentation,n/a,map04612,20,78,1.22835146924195E-10,3.09720049030292E-09,"F4HVZ1, Q38858, Q9LNP6, O04151, Q93ZH2, F4HQD4, P22954, Q8LFU0, Q9LKR3, Q9LTX9, P27323, P51818, P55737, P29402, Q9LHA8, Q9LVJ7, Q9LJX8, Q9SKY8, Q8VY64, Q9STW6",,F4HVZ1; Q38858; Q9LNP6; O04151; Q93ZH2; F4HQD4; P22954; Q8LFU0; Q9LKR3; Q9LTX9; P27323; P51818; P55737; P29402; Q9LHA8; Q9LVJ7; Q9LJX8; Q9SKY8; Q8VY64; Q9STW6
Brassinosteroid biosynthesis,n/a,map00905,3,15,0.0222552519477786,0.0410240414494301,"Q94IA6, Q940V4, O64989",,Q94IA6; Q940V4; O64989
Glucosinolate biosynthesis,n/a,map00966,2,47,0.684807072868747,0.732536050674751,"Q9C9D0, Q9FG67",,Q9C9D0; Q9FG67
2-Oxocarboxylic acid metabolism,n/a,map01210,11,126,0.00769064322605038,0.0177437716261162,"Q9SLK0, Q9LDV4, Q9C9D0, Q9M8M7, Q9FG67, Q9SIB9, P46643, Q93YZ7, Q9ZW85, P20115, Q8LFC0",,Q9SLK0; Q9LDV4; Q9C9D0; Q9M8M7; Q9FG67; Q9SIB9; P46643; Q93YZ7; Q9ZW85; P20115; Q8LFC0
Toxoplasmosis,n/a,map05145,9,81,0.00373669626621071,0.0101465675536337,"Q9LQQ9, O23138, P22954, Q42438, Q42396, Q9LTX9, Q9LHA8, Q9T0G2, Q9STW6",,Q9LQQ9; O23138; P22954; Q42438; Q42396; Q9LTX9; Q9LHA8; Q9T0G2; Q9STW6
Drug metabolism - other enzymes,n/a,map00983,24,141,2.72151706320822E-09,4.8034776165625E-08,"Q9FUS8, Q9SA34, Q9SHH6, Q9C6C8, Q8VYB2, Q9XIF8, Q9M9F1, Q8GYM1, Q9ZRW8, P47996, Q6NLB0, Q9LZ06, Q9FUT0, Q9SR36, Q9LZG7, Q8VY84, O65896, Q9ZW24, Q9ZW29, Q9ZW30, P42761, Q96266, P46422, F4JLI5",,Q9FUS8; Q9SA34; Q9SHH6; Q9C6C8; Q8VYB2; Q9XIF8; Q9M9F1; Q8GYM1; Q9ZRW8; P47996; Q6NLB0; Q9LZ06; Q9FUT0; Q9SR36; Q9LZG7; Q8VY84; O65896; Q9ZW24; Q9ZW29; Q9ZW30; P42761; Q96266; P46422; F4JLI5
Amino sugar and nucleotide sugar metabolism,n/a,map00520,19,249,0.00337057502987926,0.00922335647711146,"Q9LNJ9, Q9LNE3, Q9SGE0, Q9SX54, Q8LDN8, O49213, Q9SYM5, Q9ZNT1, Q9LUE6, Q9M884, Q9M1B9, O64749, O24598, O24658, O22841, O22141, O23461, F4JTY4, O81862",,Q9LNJ9; Q9LNE3; Q9SGE0; Q9SX54; Q8LDN8; O49213; Q9SYM5; Q9ZNT1; Q9LUE6; Q9M884; Q9M1B9; O64749; O24598; O24658; O22841; O22141; O23461; F4JTY4; O81862
Hippo signaling pathway - multiple species,n/a,map04392,1,23,0.566544290317728,0.620124448006691,Q9CAI5,,Q9CAI5
Zeatin biosynthesis,n/a,map00908,5,59,0.0680472141075296,0.104437680782426,"Q9FF18, Q94ID1, Q93WC9, Q9LY71, O22213",,Q9FF18; Q94ID1; Q93WC9; Q9LY71; O22213
One carbon pool by folate,n/a,map00670,2,32,0.325267958687623,0.389218947175359,"Q84WV0, Q94C74",,Q84WV0; Q94C74
Alzheimer disease,n/a,map05010,49,426,1.26182302855867E-11,4.94915032312456E-10,"Q9LQQ9, O64668, Q5E924, O23138, Q9LP45, Q9M9B4, Q9FR53, Q9FVS6, P11139, Q9C5A9, Q42577, Q96251, P40941, Q9SMX3, F4JWS8, Q9FHY0, Q9FJV7, Q93XZ2, Q8LAS7, Q9FJX3, Q9SRH5, P25858, Q9C774, Q9LHI0, Q9LW15, Q94C12, Q9LS47, F4J8V5, F8S296, Q9LK29, Q8LBZ7, Q9FT52, Q9LXJ2, F4J3D9, Q9M367, Q9SKC9, Q9C566, O64823, Q96250, O49313, F4IRW0, Q9T0G2, Q9C5P6, P29517, Q9SUA6, O49447, Q9M0E5, Q9SUU5, Q1PE15",,Q9LQQ9; O64668; Q5E924; O23138; Q9LP45; Q9M9B4; Q9FR53; Q9FVS6; P11139; Q9C5A9; Q42577; Q96251; P40941; Q9SMX3; F4JWS8; Q9FHY0; Q9FJV7; Q93XZ2; Q8LAS7; Q9FJX3; Q9SRH5; P25858; Q9C774; Q9LHI0; Q9LW15; Q94C12; Q9LS47; F4J8V5; F8S296; Q9LK29; Q8LBZ7; Q9FT52; Q9LXJ2; F4J3D9; Q9M367; Q9SKC9; Q9C566; O64823; Q96250; O49313; F4IRW0; Q9T0G2; Q9C5P6; P29517; Q9SUA6; O49447; Q9M0E5; Q9SUU5; Q1PE15
Spinocerebellar ataxia,n/a,map05017,18,183,0.000214365222408225,0.000945886543876291,"Q8VZI8, Q9LNP6, Q9LP45, Q9FR53, P28148, Q93ZH2, Q8LFU0, Q9FHY0, Q93XZ2, Q9C774, P28147, Q9LVJ7, F4J8V5, F8S296, Q9M367, Q8VY64, F4IRW0, Q9M0E5",,Q8VZI8; Q9LNP6; Q9LP45; Q9FR53; P28148; Q93ZH2; Q8LFU0; Q9FHY0; Q93XZ2; Q9C774; P28147; Q9LVJ7; F4J8V5; F8S296; Q9M367; Q8VY64; F4IRW0; Q9M0E5
"Phenylalanine, tyrosine and tryptophan biosynthesis",n/a,map00400,8,85,0.0145692017856872,0.0295570587951011,"Q9SGD6, Q9LMR3, Q944B6, Q9LVY1, O22241, Q9ZUY3, P46643, P29976",,Q9SGD6; Q9LMR3; Q944B6; Q9LVY1; O22241; Q9ZUY3; P46643; P29976
Biosynthesis of amino acids,n/a,map01230,35,419,1.1605138826059E-05,7.31538215285502E-05,"P23686, Q9SGD6, Q9LMR3, Q5E924, Q84WV0, Q9SLK0, Q42588, P50318, Q9LDV4, F4I8M8, Q9SAJ4, Q9M8M7, Q9FMD9, Q94C74, Q944B6, Q9LV03, Q9SRV5, P25858, Q9M9K1, O22241, P49078, P54888, P53780, Q9SIB9, Q9ZQI7, Q9ZUY3, P46643, Q93YZ7, Q9SJQ9, Q9SJL8, Q9ZW85, P20115, Q8LFC0, Q8W2B8, P29976",,P23686; Q9SGD6; Q9LMR3; Q5E924; Q84WV0; Q9SLK0; Q42588; P50318; Q9LDV4; F4I8M8; Q9SAJ4; Q9M8M7; Q9FMD9; Q94C74; Q944B6; Q9LV03; Q9SRV5; P25858; Q9M9K1; O22241; P49078; P54888; P53780; Q9SIB9; Q9ZQI7; Q9ZUY3; P46643; Q93YZ7; Q9SJQ9; Q9SJL8; Q9ZW85; P20115; Q8LFC0; Q8W2B8; P29976
Longevity regulating pathway,n/a,map04211,14,65,4.55452212508053E-07,4.87195851561645E-06,"Q42547, Q96528, Q9FR53, Q9FFI2, Q93ZH9, Q84VQ1, Q38997, P42818, O81235, Q8RWC9, F4J8V5, P92958, O23252, P21276",,Q42547; Q96528; Q9FR53; Q9FFI2; Q93ZH9; Q84VQ1; Q38997; P42818; O81235; Q8RWC9; F4J8V5; P92958; O23252; P21276
Cysteine and methionine metabolism,n/a,map00270,28,201,7.35892058312322E-09,1.23699950754405E-07,"P23686, P93819, O65378, Q9ZP06, Q42588, Q41931, Q0WPW4, Q9S7T9, Q3E9D5, Q9LVY1, Q94BN2, Q9FN41, Q37001, Q96286, Q9SRV5, Q9LKA3, Q8LAX0, Q9LK36, Q9SDL7, P53780, Q9ZUG4, P46643, Q9SJL8, Q94AL9, Q9S9U6, Q9STR4, Q8W2B8, Q940M2",,P23686; P93819; O65378; Q9ZP06; Q42588; Q41931; Q0WPW4; Q9S7T9; Q3E9D5; Q9LVY1; Q94BN2; Q9FN41; Q37001; Q96286; Q9SRV5; Q9LKA3; Q8LAX0; Q9LK36; Q9SDL7; P53780; Q9ZUG4; P46643; Q9SJL8; Q94AL9; Q9S9U6; Q9STR4; Q8W2B8; Q940M2
"Valine, leucine and isoleucine biosynthesis",n/a,map00290,2,39,0.651513173082461,0.700103957680696,"Q93YZ7, Q9ZW85",,Q93YZ7; Q9ZW85
Pantothenate and CoA biosynthesis,n/a,map00770,3,47,0.244414792651747,0.308137220735952,"Q9LZM3, Q9FKB3, Q93YZ7",,Q9LZM3; Q9FKB3; Q93YZ7
Flavonoid biosynthesis,n/a,map00941,7,41,0.00117725770447959,0.003957828282679,"Q8VZW3, Q96330, P13114, Q9S818, P41088, P92994, O22203",,Q8VZW3; Q96330; P13114; Q9S818; P41088; P92994; O22203
"Stilbenoid, diarylheptanoid and gingerol biosynthesis",n/a,map00945,2,12,0.0811829716539552,0.121173737817531,"P92994, O22203",,P92994; O22203
Steroid biosynthesis,n/a,map00100,3,64,0.500452978801823,0.562611151328164,"Q9LZA6, Q9LM02, Q1EC69",,Q9LZA6; Q9LM02; Q1EC69
Cellular senescence,n/a,map04218,18,140,9.01035279454212E-06,5.8901009934692E-05,"Q9LQQ9, Q9FR53, P40941, Q9SMX3, Q39071, Q9FKS4, Q9FJV7, Q8LAS7, Q9FJX3, Q9SRH5, Q9LS47, Q9LT75, Q9C566, O64823, Q9C5P6, Q9SUA6, O49447, Q1PE15",,Q9LQQ9; Q9FR53; P40941; Q9SMX3; Q39071; Q9FKS4; Q9FJV7; Q8LAS7; Q9FJX3; Q9SRH5; Q9LS47; Q9LT75; Q9C566; O64823; Q9C5P6; Q9SUA6; O49447; Q1PE15
Pathways in cancer,n/a,map05200,41,283,9.1430410896622E-13,4.61070500664394E-11,"Q9SRZ0, Q9LQQ9, Q9SY65, Q9FUS8, Q9SHH6, O23138, Q9C6C8, Q9FR53, Q9SSQ9, Q9FVS6, Q9XIF8, Q9M9F1, Q8GYM1, Q9ZRW8, Q9C5X9, Q6NLB0, Q9LZ06, Q39071, P27323, P51818, P55737, Q9FUT0, O82481, F4JFN3, P42818, Q9SR36, Q9LE42, Q9LT75, Q9LZG7, Q9SIF2, O23249, Q9ZW24, Q9ZW29, Q9ZW30, P42761, P93733, Q96266, P46422, Q9T0G2, Q9T051, Q9STX5",,Q9SRZ0; Q9LQQ9; Q9SY65; Q9FUS8; Q9SHH6; O23138; Q9C6C8; Q9FR53; Q9SSQ9; Q9FVS6; Q9XIF8; Q9M9F1; Q8GYM1; Q9ZRW8; Q9C5X9; Q6NLB0; Q9LZ06; Q39071; P27323; P51818; P55737; Q9FUT0; O82481; F4JFN3; P42818; Q9SR36; Q9LE42; Q9LT75; Q9LZG7; Q9SIF2; O23249; Q9ZW24; Q9ZW29; Q9ZW30; P42761; P93733; Q96266; P46422; Q9T0G2; Q9T051; Q9STX5
Transcriptional misregulation in cancer,n/a,map05202,9,78,0.00297177222525009,0.00826012279931719,"Q9XIK6, Q9FX60, O04539, Q39071, Q8W4R3, Q9FKQ3, Q9SRH9, Q8H136, P59169",,Q9XIK6; Q9FX60; O04539; Q39071; Q8W4R3; Q9FKQ3; Q9SRH9; Q8H136; P59169
Acute myeloid leukemia,n/a,map05221,4,26,0.0184693765728794,0.0356267209301991,"Q9LQQ9, Q9FR53, Q39071, P42818",,Q9LQQ9; Q9FR53; Q39071; P42818
Hepatitis B,n/a,map05161,7,54,0.00474950498281036,0.0124190759920893,"Q9LQQ9, O23138, Q9C5X9, Q39071, Q9LE42, Q9M2F9, Q9T0G2",,Q9LQQ9; O23138; Q9C5X9; Q39071; Q9LE42; Q9M2F9; Q9T0G2
Progesterone-mediated oocyte maturation,n/a,map04914,6,65,0.0347198699168037,0.0597859223445449,"Q8H1U4, Q9LQQ9, Q39071, P27323, P51818, P55737",,Q8H1U4; Q9LQQ9; Q39071; P27323; P51818; P55737
Porphyrin and chlorophyll metabolism,n/a,map00860,2,92,0.773990234323843,0.820476134283233,"P49294, O64886",,P49294; O64886
Terpenoid backbone biosynthesis,n/a,map00900,6,105,0.284380994369272,0.353473559902652,"Q94AS5, P46086, Q56Y11, Q1PET6, Q9LIA0, F4JCU3",,Q94AS5; P46086; Q56Y11; Q1PET6; Q9LIA0; F4JCU3
Choline metabolism in cancer,n/a,map05231,14,96,2.49886152851182E-05,0.000144606249108963,"Q9LQQ9, Q9SUI2, Q9FR53, Q9SSQ9, Q9M9H6, Q8L518, O82481, P42818, Q8L850, Q9M1K2, Q9SLG9, P93733, Q9SZ92, Q9T051",,Q9LQQ9; Q9SUI2; Q9FR53; Q9SSQ9; Q9M9H6; Q8L518; O82481; P42818; Q8L850; Q9M1K2; Q9SLG9; P93733; Q9SZ92; Q9T051
p53 signaling pathway,n/a,map04115,9,54,0.000284851694896282,0.00118997216921169,"O23138, Q8VZK0, Q9C574, Q9FFB6, Q9FKS4, Q9LTJ6, Q9LT75, Q9T0G2, Q9STN8",,O23138; Q8VZK0; Q9C574; Q9FFB6; Q9FKS4; Q9LTJ6; Q9LT75; Q9T0G2; Q9STN8
FoxO signaling pathway,n/a,map04068,13,90,5.25596477851399E-05,0.000285439317971606,"Q9LQQ9, Q42547, Q96528, Q9C5X9, Q84VQ1, Q38997, O81235, Q84WU2, Q9LE42, Q8RWC9, Q9LT75, P92958, P21276",,Q9LQQ9; Q42547; Q96528; Q9C5X9; Q84VQ1; Q38997; O81235; Q84WU2; Q9LE42; Q8RWC9; Q9LT75; P92958; P21276
Prostate cancer,n/a,map05215,12,43,2.8386477732927E-07,3.28538578351581E-06,"Q9LQQ9, Q9FR53, Q9FVS6, Q9C5X9, P27323, P51818, P55737, F4JFN3, Q9LE42, Q9LT75, Q9SIF2, Q9STX5",,Q9LQQ9; Q9FR53; Q9FVS6; Q9C5X9; P27323; P51818; P55737; F4JFN3; Q9LE42; Q9LT75; Q9SIF2; Q9STX5
Small cell lung cancer,n/a,map05222,4,30,0.0280815057043393,0.0498129221790542,"O23138, Q9LT75, O23249, Q9T0G2",,O23138; Q9LT75; O23249; Q9T0G2
Gastric cancer,n/a,map05226,9,54,0.000284851694896282,0.00118997216921169,"Q9FWX7, Q9LQQ9, Q9FR53, Q9FVS6, P42818, Q9LHD1, Q9LSJ6, Q9M1Q9, Q9M0M2",,Q9FWX7; Q9LQQ9; Q9FR53; Q9FVS6; P42818; Q9LHD1; Q9LSJ6; Q9M1Q9; Q9M0M2
Cushing syndrome,n/a,map04934,2,24,0.223091253469685,0.286368045362905,"Q9LQQ9, Q9FVS6",,Q9LQQ9; Q9FVS6
Measles,n/a,map05162,9,58,0.000455331451739679,0.00170991491983092,"O23138, Q9FVS6, P22954, Q8VZK0, Q9FFB6, Q9LTX9, Q9LHA8, Q9T0G2, Q9STW6",,O23138; Q9FVS6; P22954; Q8VZK0; Q9FFB6; Q9LTX9; Q9LHA8; Q9T0G2; Q9STW6
MicroRNAs in cancer,n/a,map05206,16,95,1.29367698197517E-06,1.08730470151723E-05,"Q9SP32, Q9FWX7, Q9LQQ9, Q9FR53, Q9ASS7, Q9C5X9, Q3EBC8, Q9LE42, Q9LT75, Q9LHD1, Q9LSJ6, Q9LXW7, Q9M1Q9, P93831, Q39025, Q9M0M2",,Q9SP32; Q9FWX7; Q9LQQ9; Q9FR53; Q9ASS7; Q9C5X9; Q3EBC8; Q9LE42; Q9LT75; Q9LHD1; Q9LSJ6; Q9LXW7; Q9M1Q9; P93831; Q39025; Q9M0M2
"Cutin, suberine and wax biosynthesis",n/a,map00073,7,52,0.00393936918086644,0.0105348281882262,"Q9CAB7, Q39152, Q9FMY1, Q94CD1, Q9FFQ7, B9TSP7, O23066",,Q9CAB7; Q39152; Q9FMY1; Q94CD1; Q9FFQ7; B9TSP7; O23066
Pentose phosphate pathway,n/a,map00030,9,104,0.0158160207311422,0.0317219052164387,"Q93ZW0, Q9LMX8, Q8L743, Q9SH69, Q9FY99, Q9FFR3, Q9LK23, Q8LG70, Q9SJQ9",,Q93ZW0; Q9LMX8; Q8L743; Q9SH69; Q9FY99; Q9FFR3; Q9LK23; Q8LG70; Q9SJQ9
Carotenoid biosynthesis,n/a,map00906,1,44,1,1.01875901875902,Q8VY26,,Q8VY26
ABC transporters,n/a,map02010,6,35,0.0025758631356333,0.00745311218752914,"Q9FWX7, Q9LHD1, Q9LSJ6, Q9M1Q9, Q84M24, Q9M0M2",,Q9FWX7; Q9LHD1; Q9LSJ6; Q9M1Q9; Q84M24; Q9M0M2
Bile secretion,n/a,map04976,5,32,0.0082080476866638,0.0185733386755918,"Q9FWX7, Q9LHD1, Q9LSJ6, Q9M1Q9, Q9M0M2",,Q9FWX7; Q9LHD1; Q9LSJ6; Q9M1Q9; Q9M0M2
Human immunodeficiency virus 1 infection,n/a,map05170,17,172,0.000300660102209713,0.00123410483813987,"Q9SRZ0, Q9LQQ9, Q38858, Q9SY65, O23138, Q9FR53, O04151, Q9FKS4, Q8LAS7, O82481, P42818, Q9LS47, Q9ZSK2, Q9T0G2, Q9C5P6, Q9SUA6, O49606",,Q9SRZ0; Q9LQQ9; Q38858; Q9SY65; O23138; Q9FR53; O04151; Q9FKS4; Q8LAS7; O82481; P42818; Q9LS47; Q9ZSK2; Q9T0G2; Q9C5P6; Q9SUA6; O49606
Pancreatic secretion,n/a,map04972,6,63,0.0307544012345479,0.0540114608746041,"Q9LNK1, O04486, Q94A41, O82481, Q9SF91, Q9SIP0",,Q9LNK1; O04486; Q94A41; O82481; Q9SF91; Q9SIP0
Carbohydrate digestion and absorption,n/a,map04973,2,20,0.172840879112942,0.225973445655068,"Q94A41, P18064",,Q94A41; P18064
Hepatocellular carcinoma,n/a,map05225,25,119,2.65034921503777E-11,8.50521157189393E-10,"Q9LQQ9, Q9FUS8, Q9SHH6, Q9C6C8, Q9FR53, Q9FVS6, Q9XIF8, Q9M9F1, Q8GYM1, Q9ZRW8, Q6NLB0, Q9LZ06, Q9FMT4, Q9FUT0, P42818, Q9SR36, P93045, Q9LT75, Q9LZG7, Q9ZW24, Q9ZW29, Q9ZW30, P42761, Q96266, P46422",,Q9LQQ9; Q9FUS8; Q9SHH6; Q9C6C8; Q9FR53; Q9FVS6; Q9XIF8; Q9M9F1; Q8GYM1; Q9ZRW8; Q6NLB0; Q9LZ06; Q9FMT4; Q9FUT0; P42818; Q9SR36; P93045; Q9LT75; Q9LZG7; Q9ZW24; Q9ZW29; Q9ZW30; P42761; Q96266; P46422
Thermogenesis,n/a,map04714,33,259,2.67999060688688E-09,4.97914044332141E-08,"F4HZD1, Q9M9B4, Q9FR53, C0SV12, Q9C7W4, Q94AM5, Q9C5A9, Q42577, Q96251, Q9FMT4, Q84VQ1, F4JWS8, Q8LKS5, Q38997, P42818, Q9LHI0, Q9LW15, Q8RWC9, P93045, Q94C12, Q9LK29, Q8LBZ7, P92958, Q9FT52, Q9LXJ2, Q9SKC9, Q9SJD4, Q96250, O49313, Q84UC7, O64886, Q8W471, Q9SUU5",,F4HZD1; Q9M9B4; Q9FR53; C0SV12; Q9C7W4; Q94AM5; Q9C5A9; Q42577; Q96251; Q9FMT4; Q84VQ1; F4JWS8; Q8LKS5; Q38997; P42818; Q9LHI0; Q9LW15; Q8RWC9; P93045; Q94C12; Q9LK29; Q8LBZ7; P92958; Q9FT52; Q9LXJ2; Q9SKC9; Q9SJD4; Q96250; O49313; Q84UC7; O64886; Q8W471; Q9SUU5
Phagosome,n/a,map04145,13,159,0.00905857213329486,0.0199854747690818,"Q38858, O04157, Q9C820, O04151, P0CAN7, P11139, P0DI75, P29402, O82481, Q9LW76, Q9M206, P38389, P29517",,Q38858; O04157; Q9C820; O04151; P0CAN7; P11139; P0DI75; P29402; O82481; Q9LW76; Q9M206; P38389; P29517
Amyotrophic lateral sclerosis (ALS),n/a,map05014,12,87,0.0001491229195649,0.000692636718505391,"P24704, Q9LD47, Q42547, Q96528, O23138, Q8LAS7, O82481, Q9LS47, O78310, Q9T0G2, Q9C5P6, Q9SUA6",,P24704; Q9LD47; Q42547; Q96528; O23138; Q8LAS7; O82481; Q9LS47; O78310; Q9T0G2; Q9C5P6; Q9SUA6
Longevity regulating pathway - multiple species,n/a,map04213,18,73,1.74276850965849E-09,3.6188075524085E-08,"P24704, Q42547, Q96528, Q9FR53, P22954, Q9FFI2, Q84VQ1, Q9LTX9, Q38997, P42818, O81235, Q9LHA8, Q8RWC9, P92958, Q8VYJ7, O78310, Q9STW6, P21276",,P24704; Q42547; Q96528; Q9FR53; P22954; Q9FFI2; Q84VQ1; Q9LTX9; Q38997; P42818; O81235; Q9LHA8; Q8RWC9; P92958; Q8VYJ7; O78310; Q9STW6; P21276
Citrate cycle (TCA cycle),n/a,map00020,9,110,0.0214233544146495,0.0400129317903242,"P93819, Q9ZP06, Q9SLK0, Q9LKA3, Q8LBZ7, Q9SIB9, P20115, Q8LFC0, Q9T074",,P93819; Q9ZP06; Q9SLK0; Q9LKA3; Q8LBZ7; Q9SIB9; P20115; Q8LFC0; Q9T074
Lysine biosynthesis,n/a,map00300,1,30,1,1.01875901875902,Q9ZQI7,,Q9ZQI7
Necroptosis,n/a,map04217,17,122,6.11277364477539E-06,4.31561819321143E-05,"Q9C681, P40941, Q9SMX3, Q9FMD9, Q43314, Q94F49, P27323, P51818, P55737, Q9FJX3, Q9SRH5, Q9S7A0, Q9SRL5, Q9SD76, O49595, Q9C566, O49447",,Q9C681; P40941; Q9SMX3; Q9FMD9; Q43314; Q94F49; P27323; P51818; P55737; Q9FJX3; Q9SRH5; Q9S7A0; Q9SRL5; Q9SD76; O49595; Q9C566; O49447
Calcium signaling pathway,n/a,map04020,15,80,8.42124803244166E-07,8.03432582554569E-06,"P40941, Q9SMX3, Q9FJV7, Q8LAS7, Q39032, Q944C2, Q9FJX3, Q9SRH5, Q9LS47, O64823, Q9C5P6, Q8L7L1, Q9SUA6, O49447, Q1PE15",,P40941; Q9SMX3; Q9FJV7; Q8LAS7; Q39032; Q944C2; Q9FJX3; Q9SRH5; Q9LS47; O64823; Q9C5P6; Q8L7L1; Q9SUA6; O49447; Q1PE15
cGMP-PKG signaling pathway,n/a,map04022,10,78,0.000866851713951962,0.00302968965371329,"Q9LQQ9, P40941, Q9SMX3, Q8LAS7, Q9FJX3, Q9SRH5, Q9LS47, Q9C5P6, Q9SUA6, O49447",,Q9LQQ9; P40941; Q9SMX3; Q8LAS7; Q9FJX3; Q9SRH5; Q9LS47; Q9C5P6; Q9SUA6; O49447
Influenza A,n/a,map05164,12,80,7.29301461873477E-05,0.000373106400059909,"Q9LNK1, Q9LQQ9, O04486, O23138, F4ID16, Q9C5X9, Q38942, P40941, Q9LE42, Q9SIP0, Q9T0G2, O49447",,Q9LNK1; Q9LQQ9; O04486; O23138; F4ID16; Q9C5X9; Q38942; P40941; Q9LE42; Q9SIP0; Q9T0G2; O49447
Mitophagy - animal,n/a,map04137,10,87,0.0018320420432133,0.00569789287448717,"O04157, Q9C820, Q1EC66, Q9FFI2, Q93XZ2, Q39256, Q9LW76, Q9M367, P0CH33, Q9SB64",,O04157; Q9C820; Q1EC66; Q9FFI2; Q93XZ2; Q39256; Q9LW76; Q9M367; P0CH33; Q9SB64
Mitophagy - yeast,n/a,map04139,11,89,0.000643788902436746,0.00234286064495022,"Q9XIK6, Q9SUI2, Q9FR53, O04539, Q9SRH9, Q8L850, Q9M1K2, F4IRW0, Q9SLG9, Q39025, Q9SUG7",,Q9XIK6; Q9SUI2; Q9FR53; O04539; Q9SRH9; Q8L850; Q9M1K2; F4IRW0; Q9SLG9; Q39025; Q9SUG7
